"location","context","source","target"
"POP-47","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS3, Next: [POP-48]","Nice try. Dmi you’re one of the most important people to me. ","Cậu chưa hiểu rồi. Mi à, cậu là một trong những người quan trọng nhất đời tớ. "
"POP-48","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS1, Next: [POP-49]","I’m here because I want to be here with you!","Tớ đến tận đây là vì muốn ở bên cậu!"
"POP-49","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-50]"," Cass--"," Tiên—"
"POP-50","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS2, Next: [POP-51]"," You have been giving me the slip for days and I knew something was up!"," Bữa giờ cậu cứ làm ngơ tin nhắn của tớ nên tớ đã nghi có chuyện gì rồi!"
"POP-51","No Sc, msc: BracingForImpact, no sfx, Next: [POP-52]","Tears well up in my eyes. I can’t help it.","Đôi mắt tôi sưng húp và ướt đẫm. Tôi không kiềm được."
"POP-52","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-53]","Dmi? Come on…","Mi ơi? Thôi đừng khóc mà..."
"POP-53","No Sc, msc: BracingForImpact, no sfx, Next: [POP-54]","She takes me into her arms before she wipes at my tears. She holds my face in her hands. I can’t pinpoint the emotion I see in her face.","Cậu ấy đón tôi vào lòng rồi lau nước mắt cho tôi. Hai bàn tay cậu ôm lấy khuôn mặt tôi. Tôi không hiểu gương mặt cậu ấy đang thể hiện cảm xúc gì."
"POP-54","No Sc, msc: BracingForImpact, no sfx, Next: [POP-55]","Was it pity?","Là sự thương hại chăng?"
"POP-55","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS1, Next: [POP-56]","I want to be here with you. Don’t cry.","Tớ quay lại đây là vì cậu, nên đừng khóc."
"POP-56","No Sc, msc: BracingForImpact, no sfx, Next: [POP-57]","…love? Was that it?","Cảm xúc ấy là... sự yêu thương sao?"
"POP-57","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-58]"," I wish we had more time. I wish we could have done more things together or had a chance to just live in another galaxy. Or at least you should be able to leave-- "," Giá như tụi mình có thêm thời gian bên nhau nhỉ. Giá như tớ với cậu đã cùng làm được nhiều thứ hơn, hay được sống bên nhau ở một vũ trụ nào khác này. Giờ đây tớ chỉ ước là cậu đã đến nơi bình an— "
"POP-58","No Sc, msc: BracingForImpact, no sfx, Next: [POP-59]","Cassiopeia wipes at my tears some more. I see her own tears threaten to fall.","Tiên lại lau hàng nước mắt của tôi. Những giọt nước trong đôi mắt cậu cũng chực trào."
"POP-59","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS3, Next: [POP-60]","I don’t want to leave without you.","Không có cậu, tớ đi làm gì?"
"POP-60","No Sc, msc: BracingForImpact, no sfx, Next: [POP-60b]","I wipe at my own tears.","Tôi tự lau nước mắt mình."
"POP-60b","No Sc, msc: BracingForImpact, sfx: Text_1, Next: [TPOP-1]","-phone chimes-","[chuông điện thoại reo]"
"TPOP-1","No Sc, on phone, msc: BracingForImpact, no sfx, Next: [POP-61]","SUPERNOVA IMMINENT. EVACUATE IMMEDIATELY.","MẶT TRỜI SẮP PHÁT NỔ. VUI LÒNG DI TẢN NGAY LẬP TỨC."
"TPOP-2"," ""added missing string""","!!! DEIMOS MOON WARNING !!!","!!! CẢNH BÁO PHÁT ĐI TỪ TRĂNG DEIMOS !!!"
"POP-61","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-62]","A little late for that isn’t it?","Cũng hơi trễ rồi ha?"
"POP-62","No Sc, msc: BracingForImpact, no sfx, Next: [POP-63]","I scoot my chair closer to Cassiopeia. She’s a beacon in this time where I thought I would be alone.","Tôi nhích ghế lại gần Tiên. Cậu như ngôi sao trong bầu trời đêm, thắp sáng cuộc đời lẻ loi của tôi."
"POP-63","No Sc, msc: BracingForImpact, no sfx, Next: [POP-64]","I didn’t think I would be ready for this. I still don’t think I am.","Tôi biết chuyện gì rồi sẽ đến nhưng vẫn chưa thực sự sẵn sàng."
"POP-64","No Sc, msc: BracingForImpact, no sfx, Next: [POP-65]","Cassiopeia takes my hand and smiles as she gives it a squeeze.","Tiên cầm lấy tay tôi, mỉm cười và nắm thật chặt."
"POP-65","No Sc, msc: BracingForImpact, no sfx, Next: [POP-66]","Okay…","Cậu ấy..."
"POP-66","No Sc, msc: BracingForImpact, no sfx, Next: [POP-67]","Alright…","Mình..."
"POP-67","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-68]","Thank you Cassie. ","Cảm ơn cậu nha Tiên. "
"POP-68","No Sc, msc: BracingForImpact, no sfx, Next: [POP-69]","She chuckles somehow she’s still smug even now. ","Cậu ấy cười khúc khích như hiểu ý tôi lắm. "
"POP-69","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-70]"," I love you too Dmi. "," Tớ cũng yêu cậu lắm, Mi à. "
"POP-70","No Sc, msc: BracingForImpact, no sfx, Next: [POP-71]","I return her laugh as our world goes white.","Tôi nở một nụ cười đáp lại, và vũ trụ cũng nở một nụ cười trắng xóa."
"POP-71","No Sc, msc: BracingForImpact, no sfx","I was never really alone.","Hóa ra tôi chưa bao giờ là kẻ cô đơn."
