"location","context","source","target"
"POP-18","No Sc, msc: BracingForImpact, no sfx, Next: [POP-19]","Every atom in my body freezes as I look at the panting figure standing in the doorway.","Κάθε άτομο του σώματός μου παγώνει καθώς κοιτάζω τη φιγούρα που στέκεται λαχανιασμένη στην είσοδο του μαγαζιού."
"POP-19","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-20]","C-Cassiopeia…?","Κ-Κασσιόπη;"
"POP-20","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS1, Next: [POP-21]","You don’t know how hard it was for me to get here in the time I had left.","Δεν καταλαβαίνεις πόσο δύσκολο ήταν να έρθω εδώ με τον χρόνο που μου απέμεινε."
"POP-21","No Sc, msc: BracingForImpact, no sfx, Next: [POP-22]","She punches me immediately.","Μου ρίχνει αμέσως μια μπουνιά."
"POP-22","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-23]"," Ow! Cassie!"," Άου! Κάσι!"
"POP-23","No Sc, msc: BracingForImpact, no sfx, Next: [POP-24]","She punches me again.","Μου ρίχνει άλλη μία."
"POP-24","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS2, Next: [POP-25]","Don’t “Ow” me! YOU WOULD PICK NOW OUT OF ALL TIMES TO TELL ME YOU WEREN’T ABLE TO GET CLEARED FOR A SPACE JUMP?","Μη μου λες ""άου"" εμένα! ΤΩΡΑ ΒΡΗΚΕΣ ΝΑ ΜΟΥ ΠΕΙΣ ΟΤΙ ΔΕΝ ΜΠΟΡΕΣΕΣ ΝΑ ΠΑΡΕΙΣ ΑΔΕΙΑ ΓΙΑ ΝΑ ΚΑΝΕΙΣ ΔΙΑΣΤΗΜΙΚΟ ΑΛΜΑ;"
"POP-25","No Sc, msc: BracingForImpact, no sfx, Next: [POP-26]","She’s fuming understandably so. ","Είναι έξαλλη, και με το δίκιο της. "
"POP-26","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-27]","I’m sorry! I didn’t want you to worry about me!","Συγγνώμη, αλήθεια. Δεν ήθελα να σε ανησυχήσω."
"POP-27","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-28]","Also things just weren’t the best. I…didn’t see how things would get better even if I found a way to go. ","Επίσης, τα πράγματα δεν ήταν και ό,τι καλύτερο. Δεν...  Δεν έβλεπα καμία ελπίδα να αλλάξει κάτι, ακόμα κι αν έβρισκα τρόπο να φύγω. "
"POP-28","No Sc, msc: BracingForImpact, no sfx, Next: [POP-29]","Cassiopeia relaxes.","Η Κασσιόπη χαλαρώνει."
"POP-29","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-30]"," Is anyone else here?"," Είναι κανείς άλλος εδώ;"
"POP-30","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-31]"," It's just me."," Μόνο εγώ."
"POP-31","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS4, Next: [POP-32]"," Do you guys sell Chai here?"," Έχετε τσάι λάττε εδώ;"
"POP-32","No Sc, msc: BracingForImpact, no sfx, Next: [POP-33a]","Chai has always been Cassiopeia’s choice for an end-of-the-world drink. We’ve had too many late-night “What-if?” conversations for me to not remember.","Το τσάι πάντα ήταν η πρώτη επιλογή της ως το ιδανικό ρόφημα για το τέλος του κόσμου. Έχουμε περάσει τόσα και τόσα βράδια φτιάχνοντας σενάρια... Μου ήταν αδύνατο να μην το θυμάμαι."
"POP-33a","Sc: Dmi, msc: BracingForImpact, sfx: , Next: [POP-33]","I’ll get that for you.","Θα σου φέρω εγώ."
"POP-33","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-34]"," Thanks Dmi."," Ευχαριστώ."
"POP-34","No Sc, msc: BracingForImpact, no sfx, Next: [POP-35]","I change the settings of the hot drink machine to Chai and watch as the warm drink pours into the cup.","Αλλάζω το μηχάνημα για τα ζεστά ροφήματα σε ""τσάι"" και το κοιτάω καθώς γεμίζει σιγά-σιγά το ποτήρι. "
"POP-35","No Sc, msc: BracingForImpact, no sfx, Next: [POP-36]","I place the cup down on the counter in front of me and push it toward her.","Αφήνω το ποτήρι στον πάγκο μπροστά μου και το σπρώχνω προς το μέρος της."
"POP-36","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-37]"," Dmi come. "," Ντμι, έλα. "
"POP-37","No Sc, msc: BracingForImpact, no sfx, Next: [POP-38]","She moves over to the window with her Chai in hand. I grab my chair and an extra from behind the counter and drag them over to her.","Πηγαίνει προς το παράθυρο, με το τσάι στο χέρι. Παίρνω την καρέκλα μου και μία ακόμη από πίσω από τον πάγκο και τις σέρνω προς το μέρος της."
"POP-38","No Sc, msc: BracingForImpact, no sfx, Next: [POP-38b]","She takes a long sip of her drink before sitting down.","Πίνει μια μεγάλη γουλιά και μετά κάθεται."
"POP-38b","No Sc, msc: BracingForImpact, sfx: Smoke_Detector_Beep_2, Next: [POP-39]","-smoke alarm chirps-","-ο ανιχνευτής καπνού κουδουνίζει-"
"POP-39","No Sc, msc: BracingForImpact, no sfx, Next: [POP-40]","Cassiopeia searches for the sound. I grab a nearby broom.","Η Κασσιόπη ψάχνει να βρει από πού έρχεται ο ήχος. Πιάνω μια σκούπα από δίπλα."
"POP-40","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-41]"," Give me a second."," Δώσ' μου μισό."
"POP-41","No Sc, msc: BracingForImpact, no sfx, Next: [POP-42]","I land a solid SMACK at the smoke alarm and watch as it falls to pieces.","Ρίχνω μια γερή στον ανιχνευτή και τον βλέπω να θρυμματίζεται."
"POP-42","No Sc, msc: BracingForImpact, no sfx, Next: [POP-43]","Cassiopeia doesn’t say a word as I bring myself next to her.","Η Κασσιόπη παραμένει αμίλητη καθώς πλησιάζω δίπλα της. "
"POP-43","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-44]","As I was saying…","Όπως έλεγα…"
"POP-44","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS4, Next: [POP-45]"," Did you ever think about what happens after the supernova if you never told me?"," Σκέφτηκες ποτέ τι θα γινόταν μετά τον σουπερνόβα αν δεν μου το έλεγες ποτέ;"
"POP-45","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-46]","You’d carry on without me. Probably. Cassie you’re not even going to make it back in time! ","Θα ζούσες χωρίς εμένα. Μάλλον. Κάσι, δεν θα προλάβεις να γυρίσεις εγκαίρως! "
"POP-46","No Sc, msc: BracingForImpact, no sfx, Next: [POP-47]","Cassiopeia doesn’t answer. She takes another sip of her cheap gas station Chai.","Η Κασσιόπη δεν απαντά. Πίνει άλλη μία γουλιά από το, ας το πούμε, τσάι της."
"POP-47","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS3, Next: [POP-48]","Nice try. Dmi you’re one of the most important people to me. ","Καλή προσπάθεια. Ντμι, είσαι ένα από τα πιο σημαντικά άτομα της ζωής μου. "
"POP-48","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS1, Next: [POP-49]","I’m here because I want to be here with you!","Είμαι εδώ επειδή θέλω να είμαι εδώ μαζί σου!"
"POP-49","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-50]"," Cass--"," Κασ…"
"POP-50","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS2, Next: [POP-51]"," You have been giving me the slip for days and I knew something was up!"," Έχει μέρες τώρα που με αποφεύγεις, το ήξερα ότι κάτι δεν πάει καλά!"
"POP-51","No Sc, msc: BracingForImpact, no sfx, Next: [POP-52]","Tears well up in my eyes. I can’t help it.","Βουρκώνω. Δεν μπορώ να το αποφύγω."
"POP-52","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-53]","Dmi? Come on…","Ντμι; Έλα τώρα..."
"POP-53","No Sc, msc: BracingForImpact, no sfx, Next: [POP-54]","She takes me into her arms before she wipes at my tears. She holds my face in her hands. I can’t pinpoint the emotion I see in her face.","Με παίρνει αγκαλιά και σκουπίζει τα δάκρυα στα μάτια μου. Κρατάει το πρόσωπό μου στα χέρια της. Δεν μπορώ να καταλάβω τι είναι το συναίσθημα που βλέπω στο πρόσωπό της."
"POP-54","No Sc, msc: BracingForImpact, no sfx, Next: [POP-55]","Was it pity?","Λύπηση;"
"POP-55","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS1, Next: [POP-56]","I want to be here with you. Don’t cry.","Θέλω να είμαι εδώ μαζί σου. Μην κλαις."
"POP-56","No Sc, msc: BracingForImpact, no sfx, Next: [POP-57]","…love? Was that it?","…Αγάπη; Αυτό είναι;"
"POP-57","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-58]"," I wish we had more time. I wish we could have done more things together or had a chance to just live in another galaxy. Or at least you should be able to leave-- "," Μακάρι να είχαμε περισσότερο χρόνο. Μακάρι να μπορούσαμε να κάνουμε περισσότερα πράγματα μαζι ή να μπορούσαμε να ζήσουμε σε άλλον γαλαξία. Ή τουλάχιστον να μπορούσες να φύγεις εσύ... "
"POP-58","No Sc, msc: BracingForImpact, no sfx, Next: [POP-59]","Cassiopeia wipes at my tears some more. I see her own tears threaten to fall.","Η Κασσιόπη μου σκουπίζει ξανά τα δάκρυα. Βλέπω ότι κι αυτή έχει βουρκώσει."
"POP-59","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS3, Next: [POP-60]","I don’t want to leave without you.","Δεν θέλω να φύγω χωρίς εσένα."
"POP-60","No Sc, msc: BracingForImpact, no sfx, Next: [POP-60b]","I wipe at my own tears.","Σκουπίζω τα δάκρυά μου."
"POP-60b","No Sc, msc: BracingForImpact, sfx: Text_1, Next: [TPOP-1]","-phone chimes-","-κουδουνίζει το τηλέφωνο-"
"TPOP-1","No Sc, on phone, msc: BracingForImpact, no sfx, Next: [POP-61]","SUPERNOVA IMMINENT. EVACUATE IMMEDIATELY.","ΕΠΙΚΕΙΜΕΝΟΣ ΣΟΥΠΕΡΝΟΒΑ. ΕΚΚΕΝΩΣΤΕ ΑΜΕΣΩΣ."
"TPOP-2"," ""added missing string""","!!! DEIMOS MOON WARNING !!!","!!! ΠΡΟΣΟΧΗ - ΔΟΡΥΦΟΡΟΣ ΔΕΙΜΟΣ !!!"
"POP-61","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-62]","A little late for that isn’t it?","Δεν είναι κάπως αργά γι' αυτό;"
"POP-62","No Sc, msc: BracingForImpact, no sfx, Next: [POP-63]","I scoot my chair closer to Cassiopeia. She’s a beacon in this time where I thought I would be alone.","Φέρνω την καρέκλα μου πιο κοντά στην Κασσιόπη. Είναι σαν φάρος σε μια τέτοια στιγμή, που νόμιζα ότι θα είμαι μόνο μου."
"POP-63","No Sc, msc: BracingForImpact, no sfx, Next: [POP-64]","I didn’t think I would be ready for this. I still don’t think I am.","Δεν περίμενα να είμαι έτοιμο γι' αυτό. Ακόμα δεν νομίζω ότι είμαι."
"POP-64","No Sc, msc: BracingForImpact, no sfx, Next: [POP-65]","Cassiopeia takes my hand and smiles as she gives it a squeeze.","Η Κασσιόπη μού πιάνει το χέρι και χαμογελάει σφίγγοντάς το."
"POP-65","No Sc, msc: BracingForImpact, no sfx, Next: [POP-66]","Okay…","Οκέι…"
"POP-66","No Sc, msc: BracingForImpact, no sfx, Next: [POP-67]","Alright…","Εντάξει…"
"POP-67","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-68]","Thank you Cassie. ","Σ' ευχαριστώ, Κάσι. "
"POP-68","No Sc, msc: BracingForImpact, no sfx, Next: [POP-69]","She chuckles somehow she’s still smug even now. ","Χασκογελάει. Ακόμα και τώρα έχει ένα μειδίαμα στα χείλη. "
"POP-69","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-70]"," I love you too Dmi. "," Κι εγώ σ' αγαπώ, Ντμι. "
"POP-70","No Sc, msc: BracingForImpact, no sfx, Next: [POP-71]","I return her laugh as our world goes white.","Της χαμογελάω κι εγώ, καθώς ο κόσμος μας διαγράφεται."
"POP-71","No Sc, msc: BracingForImpact, no sfx","I was never really alone.","Δεν ήμουν ποτέ μόνο μου, τελικά."
